date,day_index,vix,vix_change,realized_vol_20d,rv_change,regime,term_slope,avg_correlation,corr_change,vega_pnl,gamma_pnl,theta_pnl,correlation_pnl,total_pnl,strategy_pnl,net_vega,net_gamma,net_delta,net_theta,gross_notional,cumulative_pnl,peak_pnl,drawdown,drawdown_pct,vega_within_bounds,notional_within_cap,num_positions,active_strategies
2024-08-14,143,17.38,-0.14000000000000057,21.67,-0.33999999999999986,TRANSITIONAL,0.0502,-0.0010746927063652017,-0.0006069891033657125,-8750.001400000036,238.4244219999998,-1750.0,9104.836550485688,-1156.7404275143472,"{'Dispersion Trading': np.float64(9104.836550485688), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-21.67499999999998), 'Option Overlay': np.float64(-10239.901978000036)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-72203.53903375629,593726.1717533709,665929.7107871271,0.0026637188431485087,True,True,8,2
2024-08-15,144,17.19,-0.18999999999999773,21.51,-0.16000000000000014,TRANSITIONAL,0.0438,-0.0009944398358524426,8.025287051275916e-05,-11875.001899999857,52.79987200000009,-1750.0,-1203.7930576913873,-14775.995085691246,"{'Dispersion Trading': np.float64(-1203.7930576913873), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-4.800000000000009), 'Option Overlay': np.float64(-13567.402027999857)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-86979.53411944753,593726.1717533709,680705.7058728185,0.002722822823491274,True,True,8,2
2024-08-16,145,17.66,0.46999999999999886,20.73,-0.7800000000000011,TRANSITIONAL,0.0506,-0.0016646703290216162,-0.0006702304931691736,29375.004699999925,1254.8219580000039,-1750.0,10053.457397537604,38933.28405553753,"{'Dispersion Trading': np.float64(10053.457397537604), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-114.07500000000034), 'Option Overlay': np.float64(28993.90165799993)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-48046.25006391,593726.1717533709,641772.4218172809,0.002567089687269124,True,True,8,2
2024-08-19,146,17.8,0.14000000000000057,20.79,0.05999999999999872,TRANSITIONAL,-0.0001,-0.0020857883813043612,-0.00042111805228274503,8750.001400000036,7.424981999999683,-1750.0,6316.7707842411755,13324.19716624121,"{'Dispersion Trading': np.float64(6316.7707842411755), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-0.6749999999999712), 'Option Overlay': np.float64(7008.101382000035)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-34722.05289766879,593726.1717533709,628448.2246510397,0.002513792898604159,True,True,8,2
2024-08-20,147,17.73,-0.07000000000000028,20.58,-0.21000000000000085,TRANSITIONAL,0.0099,-0.0023014158512613702,-0.000215627469957009,-4375.000700000018,90.95602950000074,-1750.0,3234.412049355135,-2799.632621144882,"{'Dispersion Trading': np.float64(3234.412049355135), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-8.268750000000068), 'Option Overlay': np.float64(-6025.775920500017)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-37521.685518813676,593726.1717533709,631247.8572721846,0.0025249914290887384,True,True,8,2
2024-08-21,148,17.67,-0.05999999999999872,20.0,-0.5799999999999983,TRANSITIONAL,0.054,-0.0026703980541536204,-0.0003689822028922502,-3750.00059999992,693.823317999996,-1750.0,5534.733043383753,728.5557613838291,"{'Dispersion Trading': np.float64(5534.733043383753), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-63.07499999999963), 'Option Overlay': np.float64(-4743.102281999924)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-36793.129757429844,593726.1717533709,630519.3015108007,0.002522077206043203,True,True,8,2
2024-08-22,149,17.63,-0.0400000000000027,20.12,0.120000000000001,TRANSITIONAL,0.0462,-0.002775982906603745,-0.00010558485245012452,-2500.0004000001686,29.69992800000049,-1750.0,1583.772786751868,-2636.5276852483003,"{'Dispersion Trading': np.float64(1583.772786751868), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-2.700000000000045), 'Option Overlay': np.float64(-4217.600472000167)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-39429.657442678144,593726.1717533709,633155.829196049,0.002532623316784196,True,True,8,2
2024-08-23,150,17.78,0.15000000000000213,18.53,-1.5899999999999999,TRANSITIONAL,0.0581,-0.002748907799369618,2.7075107234127063e-05,9375.001500000133,5214.193609499998,-1750.0,-406.12660851190594,12433.068500988225,"{'Dispersion Trading': np.float64(-406.12660851190594), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-474.0187499999999), 'Option Overlay': np.float64(13313.21385950013)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-26996.58894168992,593726.1717533709,620722.7606950608,0.0024828910427802434,True,True,8,2
2024-08-26,151,17.51,-0.2699999999999996,19.3,0.7699999999999996,TRANSITIONAL,0.0252,-0.002569894924272538,0.00017901287509707996,-16875.00269999997,1222.8532854999985,-1750.0,-2685.1931264561995,-20087.342540956175,"{'Dispersion Trading': np.float64(-2685.1931264561995), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-111.16874999999987), 'Option Overlay': np.float64(-17290.980664499973)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-47083.93148264609,593726.1717533709,640810.103236017,0.0025632404129440683,True,True,8,2
2024-08-27,152,17.27,-0.240000000000002,17.84,-1.4600000000000009,TRANSITIONAL,0.0278,-0.002513601866502924,5.6293057769613974e-05,-15000.002400000123,4396.414342000005,-1750.0,-844.3958665442096,-13197.983924544327,"{'Dispersion Trading': np.float64(-844.3958665442096), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-399.67500000000047), 'Option Overlay': np.float64(-11953.913058000118)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-60281.91540719042,593726.1717533709,654008.0871605614,0.002616032348642245,True,True,8,2
2024-08-28,153,17.26,-0.00999999999999801,18.25,0.41000000000000014,TRANSITIONAL,0.0423,-0.0030668607874191635,-0.0005532589209162396,-625.0000999998756,346.7054095000002,-1750.0,8298.883813743594,6270.589123243719,"{'Dispersion Trading': np.float64(8298.883813743594), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-31.518750000000022), 'Option Overlay': np.float64(-1996.7759404998753)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-54011.3262839467,593726.1717533709,647737.4980373177,0.0025909499921492707,True,True,8,2
2024-08-29,154,16.57,-0.6900000000000013,18.33,0.0799999999999983,TRANSITIONAL,0.003,-0.00270646990782438,0.00036039087959478366,-43125.00690000007,13.199967999999435,-1750.0,-5405.863193921755,-50267.670125921824,"{'Dispersion Trading': np.float64(-5405.863193921755), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-1.1999999999999489), 'Option Overlay': np.float64(-44860.606932000075)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-104278.99640986853,593726.1717533709,698005.1681632395,0.002792020672652958,True,True,8,2
2024-08-30,155,16.37,-0.1999999999999993,18.78,0.45000000000000284,TRANSITIONAL,0.0339,-0.003561754984513057,-0.000855285076688677,-12500.001999999955,417.6552375000052,-1750.0,12829.276150330155,-1003.0706121697949,"{'Dispersion Trading': np.float64(12829.276150330155), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-37.96875000000048), 'Option Overlay': np.float64(-13794.378012499948)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-105282.06702203833,593726.1717533709,699008.2387754093,0.002796032955101637,True,True,8,2
2024-09-02,156,16.59,0.21999999999999886,17.63,-1.1500000000000021,TRANSITIONAL,0.0807,-0.003558137489135397,3.6174953776599295e-06,13750.002199999928,2727.64963750001,-1750.0,-54.26243066489894,14673.38940683504,"{'Dispersion Trading': np.float64(-54.26243066489894), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-247.9687500000009), 'Option Overlay': np.float64(14975.62058749994)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-90608.6776152033,593726.1717533709,684334.8493685742,0.002737339397474297,True,True,8,2
2024-09-03,157,16.79,0.1999999999999993,18.2,0.5700000000000003,TRANSITIONAL,0.0228,-0.0031299003459159033,0.0004282371432194937,12500.001999999955,670.1046255000006,-1750.0,-6423.557148292405,4996.54947720755,"{'Dispersion Trading': np.float64(-6423.557148292405), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-60.91875000000006), 'Option Overlay': np.float64(11481.025375499956)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-85612.12813799575,593726.1717533709,679338.2998913666,0.0027173531995654666,True,True,8,2
2024-09-04,158,16.39,-0.3999999999999986,17.58,-0.620000000000001,TRANSITIONAL,-0.0021,-0.0023026490374831346,0.0008272513084327687,-25000.00399999991,792.8230780000025,-1750.0,-12408.76962649153,-38365.95054849144,"{'Dispersion Trading': np.float64(-12408.76962649153), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-72.07500000000023), 'Option Overlay': np.float64(-25885.105921999908)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-123978.07868648719,593726.1717533709,717704.2504398581,0.0028708170017594323,True,True,8,2
2024-09-05,159,16.36,-0.030000000000001137,17.78,0.20000000000000284,TRANSITIONAL,0.0382,-0.002303495766877606,-8.46729394471564e-07,-1875.0003000000709,82.49980000000234,-1750.0,12.70094091707346,-3529.799559082995,"{'Dispersion Trading': np.float64(12.70094091707346), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-7.500000000000213), 'Option Overlay': np.float64(-3535.0005000000683)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-127507.87824557019,593726.1717533709,721234.0499989411,0.0028849361999957646,True,True,8,2
2024-09-06,160,16.03,-0.3299999999999983,17.59,-0.19000000000000128,TRANSITIONAL,0.012,-0.002421028045800732,-0.00011753227892312597,-20625.00329999989,74.45606950000099,-1750.0,1762.9841838468894,-20537.563046653002,"{'Dispersion Trading': np.float64(1762.9841838468894), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-6.768750000000091), 'Option Overlay': np.float64(-22293.778480499892)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-148045.4412922232,593726.1717533709,741771.6130455941,0.0029670864521823765,True,True,8,2
2024-09-09,161,15.83,-0.20000000000000107,16.34,-1.25,LOW_VOL_HARVESTING,0.0279,-0.0018251902136898512,0.000595837832110881,-12500.002000000066,3222.6484375,-1750.0,-8937.567481663214,-19964.921044163282,"{'Dispersion Trading': np.float64(-8937.567481663214), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-292.96875), 'Option Overlay': np.float64(-10734.384812500066)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-168010.3623363865,593726.1717533709,761736.5340897574,0.0030469461363590296,True,True,8,2
2024-09-10,162,15.68,-0.15000000000000036,16.13,-0.21000000000000085,LOW_VOL_HARVESTING,0.0518,-0.001717002244297138,0.00010818796939271306,-9375.001500000022,90.95602950000074,-1750.0,-1622.8195408906959,-12656.865011390717,"{'Dispersion Trading': np.float64(-1622.8195408906959), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-8.268750000000068), 'Option Overlay': np.float64(-11025.776720500022)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-180667.2273477772,593726.1717533709,774393.3991011481,0.0030975735964045925,True,True,8,2
2024-09-11,163,15.84,0.16000000000000014,17.0,0.870000000000001,LOW_VOL_HARVESTING,0.0412,-0.0017331349915770333,-1.6132747279895164e-05,10000.001600000009,1561.1024655000035,-1750.0,241.99120919842747,10053.09527469844,"{'Dispersion Trading': np.float64(241.99120919842747), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-141.91875000000033), 'Option Overlay': np.float64(9953.022815500013)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-170614.13207307877,593726.1717533709,764340.3038264497,0.0030573612153057986,True,True,8,2
2024-09-12,164,16.08,0.23999999999999844,16.11,-0.8900000000000006,TRANSITIONAL,0.0202,-0.0017739749779546706,-4.083998637763732e-05,15000.002399999901,1633.702289500002,-1750.0,612.5997956645598,15496.304485164464,"{'Dispersion Trading': np.float64(612.5997956645598), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(0.0), 'Dynamic Volatility Targeting': np.float64(-148.51875000000018), 'Option Overlay': np.float64(15032.223439499903)}",62500.009999999995,4124.99,250000.00000000006,-1750.0,325000000.0,-155117.8275879143,593726.1717533709,748843.9993412852,0.0029953759973651408,True,True,8,2
2024-09-13,165,15.95,-0.129999999999999,16.22,0.10999999999999943,LOW_VOL_HARVESTING,0.0468,-0.0016299092780684987,0.00014406569988617188,-6906.251299999946,22.687439499999762,-1421.87,-2160.985498292578,-10466.419358792526,"{'Dispersion Trading': np.float64(-2160.985498292578), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1544.6112499999908), 'Dynamic Volatility Targeting': np.float64(-2.2687499999999767), 'Option Overlay': np.float64(-9847.776360499938)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-165584.24694670684,593726.1717533709,759310.4187000778,0.003037241674800311,True,True,9,3
2024-09-16,166,15.57,-0.379999999999999,16.33,0.10999999999999943,TRANSITIONAL,-0.0034,-0.0015448099976716025,8.509928039689618e-05,-20187.503799999948,22.687439499999762,-1421.87,-1276.4892059534427,-22863.17556645339,"{'Dispersion Trading': np.float64(-1276.4892059534427), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(3888.3612499999904), 'Dynamic Volatility Targeting': np.float64(-2.2687499999999767), 'Option Overlay': np.float64(-25472.778860499937)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-188447.42251316024,593726.1717533709,782173.5942665312,0.003128694377066125,True,True,9,3
2024-09-17,167,15.11,-0.46000000000000085,17.92,1.5900000000000034,LOW_VOL_HARVESTING,0.0339,-0.0015357923971742648,9.017600497337672e-06,-24437.504600000044,4740.17485950002,-1421.87,-135.26400746006507,-21254.463747960086,"{'Dispersion Trading': np.float64(-135.26400746006507), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(4166.611250000006), 'Dynamic Volatility Targeting': np.float64(-474.01875000000206), 'Option Overlay': np.float64(-24811.792240500028)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-209701.88626112032,593726.1717533709,803428.0580144912,0.003213712232057965,True,True,9,3
2024-09-18,168,15.4,0.2900000000000009,18.09,0.16999999999999815,LOW_VOL_HARVESTING,0.0223,-0.0015323808727742483,3.411524400016505e-06,15406.252900000049,54.187355499998816,-1421.87,-51.17286600024758,13987.397389499798,"{'Dispersion Trading': np.float64(-51.17286600024758), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2396.0387500000083), 'Dynamic Volatility Targeting': np.float64(-5.418749999999882), 'Option Overlay': np.float64(16440.027755500058)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-195714.48887162053,593726.1717533709,789440.6606249914,0.0031577626424999657,True,True,9,3
2024-09-19,169,15.33,-0.07000000000000028,18.06,-0.030000000000001137,TRANSITIONAL,-0.0172,-0.0016147695822512377,-8.238870947698939e-05,-3718.750700000015,1.6874955000001277,-1421.87,1235.830642154841,-3903.1025623451737,"{'Dispersion Trading': np.float64(1235.830642154841), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(984.2112500000026), 'Dynamic Volatility Targeting': np.float64(-0.16875000000001278), 'Option Overlay': np.float64(-6122.975704500018)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-199617.59143396572,593726.1717533709,793343.7631873366,0.0031733750527493465,True,True,9,3
2024-09-20,170,15.27,-0.0600000000000005,17.88,-0.17999999999999972,TRANSITIONAL,0.0058,-0.00312048327901492,-0.0015057136967636822,-3187.500600000026,60.74983799999981,-1421.87,22585.705451455233,18037.08468945521,"{'Dispersion Trading': np.float64(22585.705451455233), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(884.5550000000047), 'Dynamic Volatility Targeting': np.float64(-6.0749999999999815), 'Option Overlay': np.float64(-5427.100762000031)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-181580.5067445105,593726.1717533709,775306.6784978814,0.0031012267139915255,True,True,9,3
2024-09-23,171,14.98,-0.28999999999999915,17.08,-0.8000000000000007,LOW_VOL_HARVESTING,0.0297,-0.004013403336951501,-0.000892920057936581,-15406.252899999952,1199.996800000002,-1421.87,13393.800869048715,-2234.3252309512354,"{'Dispersion Trading': np.float64(13393.800869048715), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(2926.879999999992), 'Dynamic Volatility Targeting': np.float64(-120.00000000000021), 'Option Overlay': np.float64(-18435.006099999944)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-183814.83197546174,593726.1717533709,777541.0037288326,0.00311016401491533,True,True,9,3
2024-09-24,172,15.21,0.23000000000000043,17.32,0.240000000000002,LOW_VOL_HARVESTING,0.0449,-0.003936492134702542,7.691120224895872e-05,12218.752300000022,107.99971200000178,-1421.87,-1153.6680337343807,9751.213978265643,"{'Dispersion Trading': np.float64(-1153.6680337343807), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1838.9200000000042), 'Dynamic Volatility Targeting': np.float64(-10.80000000000018), 'Option Overlay': np.float64(12754.602012000028)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-174063.6179971961,593726.1717533709,767789.7897505669,0.003071159159002268,True,True,9,3
2024-09-25,173,15.36,0.14999999999999858,16.37,-0.9499999999999993,LOW_VOL_HARVESTING,0.0304,-0.0038996859975445127,3.680613715802963e-05,7968.751499999925,1692.1829874999974,-1421.87,-552.0920573704444,7686.972430129479,"{'Dispersion Trading': np.float64(-552.0920573704444), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1247.3387499999862), 'Dynamic Volatility Targeting': np.float64(-169.21874999999974), 'Option Overlay': np.float64(9655.621987499908)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-166376.64556706662,593726.1717533709,760102.8173204375,0.00304041126928175,True,True,9,3
2024-09-26,174,15.25,-0.10999999999999943,16.07,-0.3000000000000007,LOW_VOL_HARVESTING,0.0241,-0.0032183553398604584,0.0006813306576840543,-5843.7510999999695,168.74955000000077,-1421.87,-10219.959865260815,-17316.831415260785,"{'Dispersion Trading': np.float64(-10219.959865260815), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(1342.5049999999947), 'Dynamic Volatility Targeting': np.float64(-16.87500000000008), 'Option Overlay': np.float64(-8422.501549999963)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-183693.4769823274,593726.1717533709,777419.6487356983,0.003109678594942793,True,True,9,3
2024-09-27,175,15.02,-0.23000000000000043,15.92,-0.15000000000000036,LOW_VOL_HARVESTING,0.0462,-0.0029901880214432716,0.00022816731841718675,-12218.752300000022,42.18738750000019,-1421.87,-3422.509776257801,-17020.944688757823,"{'Dispersion Trading': np.float64(-3422.509776257801), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(2480.161250000004), 'Dynamic Volatility Targeting': np.float64(-4.21875000000002), 'Option Overlay': np.float64(-16074.377412500025)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-200714.42167108523,593726.1717533709,794440.5934244562,0.0031777623736978246,True,True,9,3
2024-09-30,176,15.06,0.040000000000000924,16.59,0.6699999999999999,LOW_VOL_HARVESTING,0.0355,-0.003511508830225537,-0.0005213208087822656,2125.000400000049,841.6852554999998,-1421.87,7819.812131733984,9364.627787234032,"{'Dispersion Trading': np.float64(7819.812131733984), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-131.03875000000863), 'Dynamic Volatility Targeting': np.float64(-84.16874999999999), 'Option Overlay': np.float64(1760.0231555000573)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-191349.7938838512,593726.1717533709,785075.9656372222,0.0031403038625488888,True,True,9,3
2024-10-01,177,14.59,-0.47000000000000064,16.46,-0.129999999999999,LOW_VOL_HARVESTING,0.0499,-0.0036297599536914585,-0.00011825112346592129,-24968.75470000003,31.687415499999513,-1421.87,1773.7668519888193,-24585.170432511208,"{'Dispersion Trading': np.float64(1773.7668519888193), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(4731.211250000007), 'Dynamic Volatility Targeting': np.float64(-3.1687499999999518), 'Option Overlay': np.float64(-31086.97978450004)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-215934.9643163624,593726.1717533709,809661.1360697333,0.0032386445442789333,True,True,9,3
2024-10-02,178,14.71,0.120000000000001,16.07,-0.39000000000000057,LOW_VOL_HARVESTING,0.0415,-0.00391942882248367,-0.0002896688687922112,6375.001200000052,285.18673950000084,-1421.87,4345.033031883168,9583.35097138322,"{'Dispersion Trading': np.float64(4345.033031883168), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-825.3887500000095), 'Dynamic Volatility Targeting': np.float64(-28.518750000000086), 'Option Overlay': np.float64(6092.225439500063)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-206351.61334497918,593726.1717533709,800077.7850983501,0.0032003111403934004,True,True,9,3
2024-10-03,179,14.64,-0.07000000000000028,15.99,-0.08000000000000007,TRANSITIONAL,0.0158,-0.00396968831698042,-5.0259494496750386e-05,-3718.750700000015,11.999968000000022,-1421.87,753.8924174512558,-4374.728314548759,"{'Dispersion Trading': np.float64(753.8924174512558), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(983.1800000000026), 'Dynamic Volatility Targeting': np.float64(-1.2000000000000022), 'Option Overlay': np.float64(-6110.600732000018)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-210726.34165952794,593726.1717533709,804452.5134128989,0.0032178100536515955,True,True,9,3
2024-10-04,180,14.68,0.03999999999999915,15.02,-0.9700000000000006,LOW_VOL_HARVESTING,0.0434,-0.003763805782002352,0.00020588253497806804,2125.000399999955,1764.1827955000022,-1421.87,-3088.2380246710204,-620.9248291710633,"{'Dispersion Trading': np.float64(-3088.2380246710204), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-223.2887499999922), 'Dynamic Volatility Targeting': np.float64(-176.41875000000024), 'Option Overlay': np.float64(2867.0206954999494)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-211347.266488699,593726.1717533709,805073.4382420699,0.0032202937529682797,True,True,9,3
2024-10-07,181,14.67,-0.009999999999999787,15.01,-0.009999999999999787,LOW_VOL_HARVESTING,0.0492,-0.0024653101323865584,0.0012984956496157937,-531.2500999999887,0.187499499999992,-1421.87,-19477.434744236903,-21430.367344736893,"{'Dispersion Trading': np.float64(-19477.434744236903), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(421.861249999998), 'Dynamic Volatility Targeting': np.float64(-0.0187499999999992), 'Option Overlay': np.float64(-2374.775100499987)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-232777.6338334359,593726.1717533709,826503.8055868067,0.003306015222347227,True,True,9,3
2024-10-08,182,14.88,0.21000000000000085,14.53,-0.4800000000000004,LOW_VOL_HARVESTING,0.058,-0.002465791885203338,-4.817528167794932e-07,11156.252100000045,431.9988480000008,-1421.87,7.226292251692398,10173.607240251738,"{'Dispersion Trading': np.float64(7.226292251692398), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1683.820000000008), 'Dynamic Volatility Targeting': np.float64(-43.200000000000074), 'Option Overlay': np.float64(11893.400948000053)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-222604.02659318416,593726.1717533709,816330.198346555,0.00326532079338622,True,True,9,3
2024-10-09,183,15.11,0.22999999999999865,13.78,-0.75,TRANSITIONAL,0.0195,-0.0028663401815191966,-0.0004005482963158587,12218.752299999927,1054.6846874999999,-1421.87,6008.224444737881,17859.791432237806,"{'Dispersion Trading': np.float64(6008.224444737881), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-1933.5887499999872), 'Dynamic Volatility Targeting': np.float64(-105.46875), 'Option Overlay': np.float64(13890.624487499914)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-204744.23516094635,593726.1717533709,798470.4069143173,0.003193881627657269,True,True,9,3
2024-10-10,184,15.37,0.2599999999999998,13.9,0.120000000000001,LOW_VOL_HARVESTING,0.0227,-0.0029248688140015916,-5.852863248239498e-05,13812.502599999987,26.999928000000445,-1421.87,877.9294872359247,13295.562015235912,"{'Dispersion Trading': np.float64(877.9294872359247), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-2112.069999999998), 'Dynamic Volatility Targeting': np.float64(-2.700000000000045), 'Option Overlay': np.float64(14532.402527999986)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-191448.67314571043,593726.1717533709,785174.8448990814,0.0031406993795963256,True,True,9,3
2024-10-11,185,15.4,0.030000000000001137,14.62,0.7199999999999989,LOW_VOL_HARVESTING,0.0476,-0.00041144118659242475,0.0025134276274091667,1593.7503000000602,971.997407999997,-1421.87,-37701.4144111375,-36557.53670313744,"{'Dispersion Trading': np.float64(-37701.4144111375), 'Volatility Harvesting': np.float64(0.0), 'Directional Long/Short Volatility': np.float64(-50.320000000010396), 'Dynamic Volatility Targeting': np.float64(-97.1999999999997), 'Option Overlay': np.float64(1291.3977080000673)}",53125.009999999995,3749.99,250000.00000000006,-1421.87,343750000.0,-228006.20984884788,593726.1717533709,821732.3816022188,0.0032869295264088753,True,True,9,3
